ENSEMBL_RNOR,Symbol
ENSRNOG00000053302,Ccdc160
ENSRNOG00000037668,Ccdc162
ENSRNOG00000022953,Ccdc163
ENSRNOG00000059363,Ccdc164
ENSRNOG00000000531,Ccdc167
ENSRNOG00000043465,Ccdc168
ENSRNOG00000038095,Ccdc169
ENSRNOG00000023216,Ccdc17
ENSRNOG00000024280,Ccdc170
ENSRNOG00000033445,Ccdc171
ENSRNOG00000059764,Ccdc171
ENSRNOG00000017656,Ccdc172
ENSRNOG00000056611,Ccdc173
ENSRNOG00000010090,Ccdc174
ENSRNOG00000004774,Ccdc175
ENSRNOG00000052322,Ccdc175
ENSRNOG00000048676,Ccdc176
ENSRNOG00000033973,Ccdc177
ENSRNOG00000022156,Ccdc178
ENSRNOG00000059089,Ccdc179
ENSRNOG00000024545,Ccdc18
ENSRNOG00000059444,Ccdc18
ENSRNOG00000010412,Ccdc180
ENSRNOG00000002860,Ccdc181
ENSRNOG00000052497,Ccdc181
ENSRNOG00000010446,Ccdc182
ENSRNOG00000047106,Ccdc182
ENSRNOG00000017044,Ccdc183
ENSRNOG00000052515,Ccdc183
ENSRNOG00000021945,Ccdc184
ENSRNOG00000056262,Ccdc184
ENSRNOG00000022104,Ccdc185
ENSRNOG00000059035,Ccdc185
ENSRNOG00000059075,Ccdc186
ENSRNOG00000027392,Ccdc187
ENSRNOG00000042711,Ccdc188
ENSRNOG00000060778,Ccdc188
ENSRNOG00000059850,Ccdc19
ENSRNOG00000025005,Ccdc190
ENSRNOG00000060004,Ccdc191
ENSRNOG00000010846,Ccdc22
ENSRNOG00000052757,Ccdc23
ENSRNOG00000019586,Ccdc24
ENSRNOG00000015939,Ccdc25
ENSRNOG00000057768,Ccdc25
ENSRNOG00000055589,Ccdc26
ENSRNOG00000017933,Ccdc3
ENSRNOG00000008560,Ccdc30
ENSRNOG00000051455,Ccdc31
ENSRNOG00000010472,Ccdc32
ENSRNOG00000008219,Ccdc33
ENSRNOG00000052531,Ccdc33
ENSRNOG00000005902,Ccdc34
ENSRNOG00000051267,Ccdc34
ENSRNOG00000049571,Ccdc35
ENSRNOG00000021892,Ccdc38
ENSRNOG00000011440,Ccdc39
ENSRNOG00000059015,Ccdc39
ENSRNOG00000056773,Ccdc4
ENSRNOG00000053103,Ccdc40
ENSRNOG00000004075,Ccdc42
ENSRNOG00000002748,Ccdc43
ENSRNOG00000048071,Ccdc43
ENSRNOG00000047005,Ccdc44
ENSRNOG00000009006,Ccdc47
ENSRNOG00000051705,Ccdc48
ENSRNOG00000001930,Ccdc50
ENSRNOG00000020688,Ccdc51
ENSRNOG00000046386,Ccdc51
ENSRNOG00000058414,Ccdc52
ENSRNOG00000028005,Ccdc54
ENSRNOG00000060952,Ccdc55
ENSRNOG00000031653,Ccdc58
ENSRNOG00000004183,Ccdc59
ENSRNOG00000024019,Ccdc6
ENSRNOG00000032684,Ccdc60
ENSRNOG00000048180,Ccdc60
ENSRNOG00000013767,Ccdc61
ENSRNOG00000038002,Ccdc62
ENSRNOG00000054382,Ccdc62
ENSRNOG00000034266,Ccdc63
ENSRNOG00000028380,Ccdc66
ENSRNOG00000061078,Ccdc67
ENSRNOG00000021381,Ccdc68
ENSRNOG00000021370,Ccdc69
ENSRNOG00000058828,Ccdc69
ENSRNOG00000059677,Ccdc7
ENSRNOG00000013740,Ccdc70
ENSRNOG00000058825,Ccdc70
ENSRNOG00000054364,Ccdc71
ENSRNOG00000039207,Ccdc71l
ENSRNOG00000022660,Ccdc73
ENSRNOG00000059255,Ccdc74
ENSRNOG00000001876,Ccdc74a
ENSRNOG00000046353,Ccdc74a
ENSRNOG00000037206,Ccdc77
ENSRNOG00000022331,Ccdc78
ENSRNOG00000059151,Ccdc79
ENSRNOG00000027936,Ccdc8
ENSRNOG00000002052,Ccdc80
ENSRNOG00000033733,Ccdc81
ENSRNOG00000046478,Ccdc81
ENSRNOG00000005713,Ccdc82
ENSRNOG00000049422,Ccdc83
ENSRNOG00000012137,Ccdc84
ENSRNOG00000053491,Ccdc85
ENSRNOG00000020925,Ccdc86
ENSRNOG00000025247,Ccdc87
ENSRNOG00000058557,Ccdc87
ENSRNOG00000060089,Ccdc88
ENSRNOG00000004057,Ccdc88a
ENSRNOG00000048059,Ccdc88a
ENSRNOG00000024931,Ccdc88b
ENSRNOG00000059981,Ccdc88b
ENSRNOG00000004482,Ccdc88c
ENSRNOG00000048427,Ccdc88c
ENSRNOG00000022766,Ccdc89
ENSRNOG00000060931,Ccdc9
ENSRNOG00000059301,Ccdc90
ENSRNOG00000009462,Ccdc90b
ENSRNOG00000051972,Ccdc90b
ENSRNOG00000001847,Ccdc91
ENSRNOG00000021691,Ccdc92
ENSRNOG00000046326,Ccdc92
ENSRNOG00000002514,Ccdc93
ENSRNOG00000058935,Ccdc93
ENSRNOG00000029606,Ccdc94
ENSRNOG00000046854,Ccdc94
ENSRNOG00000061495,Ccdc95
ENSRNOG00000006575,Ccdc96
ENSRNOG00000020675,Ccdc97
ENSRNOG00000050017,Ccdc97
ENSRNOG00000058404,Ccdc98
ENSRNOG00000004875,Ccer1
ENSRNOG00000048760,Ccer2
ENSRNOG00000014831,Ccin
ENSRNOG00000054996,Ccin
ENSRNOG00000019321,Cck
ENSRNOG00000057608,Cck
ENSRNOG00000017679,Cckbr
ENSRNOG00000056624,Cckbr
ENSRNOG00000021851,Ccl1
ENSRNOG00000061133,Ccl10
ENSRNOG00000007335,Ccl11
ENSRNOG00000029768,Ccl12
ENSRNOG00000050595,Ccl12
ENSRNOG00000061547,Ccl13
ENSRNOG00000016278,Ccl17
ENSRNOG00000055789,Ccl18
ENSRNOG00000015668,Ccl19
ENSRNOG00000007159,Ccl2
ENSRNOG00000059001,Ccl2
ENSRNOG00000015992,Ccl20
ENSRNOG00000055447,Ccl20
ENSRNOG00000034290,Ccl21
ENSRNOG00000055613,Ccl21
ENSRNOG00000016535,Ccl22
ENSRNOG00000055946,Ccl23
ENSRNOG00000031162,Ccl24
ENSRNOG00000028531,Ccl25
ENSRNOG00000062044,Ccl25
ENSRNOG00000001444,Ccl26
ENSRNOG00000061125,Ccl26
ENSRNOG00000039530,Ccl27
ENSRNOG00000046017,Ccl27
ENSRNOG00000011205,Ccl3
ENSRNOG00000050474,Ccl3
ENSRNOG00000011406,Ccl4
ENSRNOG00000052974,Ccl4
ENSRNOG00000010906,Ccl5
ENSRNOG00000053083,Ccl5
ENSRNOG00000030021,Ccl6
ENSRNOG00000052796,Ccl6
ENSRNOG00000000239,Ccl7
ENSRNOG00000061640,Ccl7
ENSRNOG00000043077,Ccl8
ENSRNOG00000028548,Ccl9
ENSRNOG00000009191,Ccm2l
ENSRNOG00000051808,Ccm2l
ENSRNOG00000014052,Ccna1
ENSRNOG00000015423,Ccna2
ENSRNOG00000054548,Ccna2
ENSRNOG00000055309,Ccna3
ENSRNOG00000026056,Ccnb1ip1
ENSRNOG00000060357,Ccnb1ip2
ENSRNOG00000002951,Ccnb3
ENSRNOG00000047204,Ccnb4
ENSRNOG00000007719,Ccnc
ENSRNOG00000050922,Ccnc
ENSRNOG00000020918,Ccnd1
ENSRNOG00000058554,Ccnd2
ENSRNOG00000011379,Ccndbp1
ENSRNOG00000053068,Ccndbp2
ENSRNOG00000014786,Ccne1
ENSRNOG00000008055,Ccne2
ENSRNOG00000054976,Ccne2
ENSRNOG00000051167,Ccne3
ENSRNOG00000007483,Ccnf
ENSRNOG00000050721,Ccnf
ENSRNOG00000003256,Ccng1
ENSRNOG00000002089,Ccng2
ENSRNOG00000047450,Ccng2
ENSRNOG00000046504,Ccng3
ENSRNOG00000031656,Ccnh
ENSRNOG00000002125,Ccni
ENSRNOG00000046538,Ccni
ENSRNOG00000014551,Ccnj
ENSRNOG00000054841,Ccnj
ENSRNOG00000003893,Ccnjl
ENSRNOG00000047923,Ccnjl
ENSRNOG00000006985,Ccnk
ENSRNOG00000050329,Ccnk
ENSRNOG00000018691,Ccnl2
ENSRNOG00000057225,Ccnl3
ENSRNOG00000010454,Ccno
ENSRNOG00000052523,Ccno
ENSRNOG00000017113,Ccnt2
ENSRNOG00000056309,Ccnt3
ENSRNOG00000018123,Ccny
ENSRNOG00000056884,Ccny
ENSRNOG00000023807,Ccnyl1
ENSRNOG00000059620,Ccnyl2
ENSRNOG00000027405,Ccp110
ENSRNOG00000060781,Ccp111
ENSRNOG00000033097,Ccp6l1
ENSRNOG00000006715,Ccr1
ENSRNOG00000020275,Ccr10
ENSRNOG00000049837,Ccr10
ENSRNOG00000058154,Ccr11
ENSRNOG00000006730,Ccr1l1
ENSRNOG00000050126,Ccr1l2
ENSRNOG00000050111,Ccr2
ENSRNOG00000006736,Ccr3
ENSRNOG00000010315,Ccr4
ENSRNOG00000050135,Ccr4
ENSRNOG00000052452,Ccr5
ENSRNOG00000012964,Ccr6
ENSRNOG00000010665,Ccr7
ENSRNOG00000053951,Ccr7
ENSRNOG00000026759,Ccr8
ENSRNOG00000052652,Ccr8
ENSRNOG00000006311,Ccr9
ENSRNOG00000060560,Ccr9
ENSRNOG00000033234,Ccrl2
ENSRNOG00000017690,Ccsap
ENSRNOG00000056631,Ccsap
ENSRNOG00000029321,Ccser1
ENSRNOG00000022781,Ccser2
ENSRNOG00000061403,Ccser2
ENSRNOG00000059308,Ccser3
ENSRNOG00000021317,Cct2
ENSRNOG00000019090,Cct3
ENSRNOG00000058808,Cct3
ENSRNOG00000009642,Cct4
ENSRNOG00000057468,Cct4
ENSRNOG00000011632,Cct5
ENSRNOG00000052070,Cct5
ENSRNOG00000053215,Cct6
ENSRNOG00000000923,Cct6a
ENSRNOG00000045541,Cct6a
ENSRNOG00000027660,Cct6a-ps2
ENSRNOG00000060851,Cct6a-ps3
ENSRNOG00000007523,Cct6b
ENSRNOG00000050758,Cct6b
ENSRNOG00000015630,Cct7
ENSRNOG00000001592,Cct8
ENSRNOG00000055426,Cct8
ENSRNOG00000046126,Cct9
ENSRNOG00000001032,Ccz1b
ENSRNOG00000045621,Ccz1b
ENSRNOG00000057748,Cd10
ENSRNOG00000037190,Cd101
ENSRNOG00000025332,Cd109
ENSRNOG00000060116,Cd110
ENSRNOG00000017819,Cd14
ENSRNOG00000056698,Cd15
ENSRNOG00000000097,Cd160
ENSRNOG00000042918,Cd161
ENSRNOG00000010253,Cd163
ENSRNOG00000018978,Cd163l1
ENSRNOG00000057403,Cd163l2
ENSRNOG00000000304,Cd164
ENSRNOG00000052416,Cd164
ENSRNOG00000009505,Cd164l2
ENSRNOG00000051992,Cd164l3
ENSRNOG00000043130,Cd165
ENSRNOG00000022669,Cd177
ENSRNOG00000059257,Cd178
ENSRNOG00000010266,Cd180
ENSRNOG00000052427,Cd181
ENSRNOG00000018311,Cd19
ENSRNOG00000016451,Cd1d1
ENSRNOG00000055898,Cd1d2
ENSRNOG00000015821,Cd2
ENSRNOG00000056990,Cd20
ENSRNOG00000002141,Cd200
ENSRNOG00000039048,Cd200r1
ENSRNOG00000002046,Cd200r1l
ENSRNOG00000046475,Cd200r1l
ENSRNOG00000046556,Cd201
ENSRNOG00000013222,Cd207
ENSRNOG00000054076,Cd208
ENSRNOG00000040128,Cd209a
ENSRNOG00000001017,Cd209d
ENSRNOG00000045617,Cd209d
ENSRNOG00000028803,Cd209e
ENSRNOG00000061216,Cd209e
ENSRNOG00000042317,Cd209f
ENSRNOG00000024000,Cd22
ENSRNOG00000038197,Cd226
ENSRNOG00000059672,Cd23
ENSRNOG00000000321,Cd24
ENSRNOG00000004698,Cd244
ENSRNOG00000048605,Cd245
ENSRNOG00000003298,Cd247
ENSRNOG00000047491,Cd248
ENSRNOG00000043150,Cd25
ENSRNOG00000027466,Cd27
ENSRNOG00000016112,Cd274
ENSRNOG00000055684,Cd275
ENSRNOG00000033608,Cd276
ENSRNOG00000010283,Cd28
ENSRNOG00000060800,Cd28
ENSRNOG00000052437,Cd29
ENSRNOG00000011987,Cd2ap
ENSRNOG00000053405,Cd2ap
ENSRNOG00000017201,Cd2bp2
ENSRNOG00000056360,Cd2bp3
ENSRNOG00000055528,Cd3
ENSRNOG00000036726,Cd300e
ENSRNOG00000036728,Cd300lb
ENSRNOG00000042251,Cd300ld
ENSRNOG00000021424,Cd300lf
ENSRNOG00000058845,Cd300lf
ENSRNOG00000020837,Cd300lg
ENSRNOG00000058502,Cd300lg
ENSRNOG00000006623,Cd302
ENSRNOG00000050051,Cd303
ENSRNOG00000006901,Cd320
ENSRNOG00000050253,Cd321
ENSRNOG00000037331,Cd33
ENSRNOG00000040108,Cd36
ENSRNOG00000020699,Cd37
ENSRNOG00000003069,Cd38
ENSRNOG00000058422,Cd38
ENSRNOG00000047288,Cd39
ENSRNOG00000015994,Cd3d
ENSRNOG00000055614,Cd3d
ENSRNOG00000016069,Cd3e
ENSRNOG00000055659,Cd3e
ENSRNOG00000016825,Cd3eap
ENSRNOG00000056126,Cd3eap
ENSRNOG00000015945,Cd3g
ENSRNOG00000055592,Cd3g
ENSRNOG00000016294,Cd4
ENSRNOG00000018488,Cd40
ENSRNOG00000000871,Cd40lg
ENSRNOG00000045206,Cd40lg
ENSRNOG00000057107,Cd41
ENSRNOG00000006094,Cd44
ENSRNOG00000049725,Cd45
ENSRNOG00000007917,Cd46
ENSRNOG00000001964,Cd47
ENSRNOG00000051068,Cd47
ENSRNOG00000004737,Cd48
ENSRNOG00000046418,Cd48
ENSRNOG00000048643,Cd49
ENSRNOG00000055800,Cd5
ENSRNOG00000015403,Cd52
ENSRNOG00000017874,Cd53
ENSRNOG00000055294,Cd53
ENSRNOG00000056735,Cd54
ENSRNOG00000003927,Cd55
ENSRNOG00000047945,Cd56
ENSRNOG00000023068,Cd5l
ENSRNOG00000059394,Cd5l
ENSRNOG00000020884,Cd6
ENSRNOG00000007650,Cd63
ENSRNOG00000050863,Cd64
ENSRNOG00000037563,Cd68
ENSRNOG00000036674,Cd7
ENSRNOG00000058532,Cd7
ENSRNOG00000017485,Cd72
ENSRNOG00000056519,Cd73
ENSRNOG00000018735,Cd74
ENSRNOG00000057250,Cd75
ENSRNOG00000020125,Cd79a
ENSRNOG00000058075,Cd79a
ENSRNOG00000011917,Cd79b
ENSRNOG00000053364,Cd79b
ENSRNOG00000001527,Cd80
ENSRNOG00000020451,Cd81
ENSRNOG00000046079,Cd81
ENSRNOG00000000047,Cd82
ENSRNOG00000058269,Cd82
ENSRNOG00000018092,Cd83
ENSRNOG00000042855,Cd83
ENSRNOG00000022884,Cd84
ENSRNOG00000056865,Cd84
ENSRNOG00000059340,Cd85
ENSRNOG00000038835,Cd86
ENSRNOG00000007178,Cd8a
ENSRNOG00000050483,Cd8a
ENSRNOG00000007129,Cd8b
ENSRNOG00000050456,Cd8b
ENSRNOG00000019556,Cd9
ENSRNOG00000024799,Cd93
ENSRNOG00000059934,Cd94
ENSRNOG00000023030,Cd96
ENSRNOG00000059388,Cd97
ENSRNOG00000018148,Cd99l2
ENSRNOG00000056899,Cd99l3
ENSRNOG00000012209,Cdadc1
ENSRNOG00000053535,Cdadc2
ENSRNOG00000017770,Cdc123
ENSRNOG00000056675,Cdc124
ENSRNOG00000014515,Cdc14a
ENSRNOG00000054819,Cdc14a
ENSRNOG00000018999,Cdc14b
ENSRNOG00000057418,Cdc14b
ENSRNOG00000017536,Cdc16
ENSRNOG00000056549,Cdc17
ENSRNOG00000028415,Cdc20
ENSRNOG00000061089,Cdc21
ENSRNOG00000024241,Cdc23
ENSRNOG00000059751,Cdc24
ENSRNOG00000020737,Cdc25a
ENSRNOG00000058447,Cdc25a
ENSRNOG00000021248,Cdc25b
ENSRNOG00000058771,Cdc25b
ENSRNOG00000024008,Cdc25c
ENSRNOG00000059673,Cdc25c
ENSRNOG00000029785,Cdc26
ENSRNOG00000005904,Cdc27
ENSRNOG00000061553,Cdc27
ENSRNOG00000049574,Cdc28
ENSRNOG00000033426,Cdc37
ENSRNOG00000010967,Cdc37l1
ENSRNOG00000052831,Cdc37l2
ENSRNOG00000000581,Cdc40
ENSRNOG00000043690,Cdc41
ENSRNOG00000013536,Cdc42
ENSRNOG00000002841,Cdc42bpa
ENSRNOG00000047094,Cdc42bpa
ENSRNOG00000009675,Cdc42bpb
ENSRNOG00000052088,Cdc42bpb
ENSRNOG00000027456,Cdc42bpg
ENSRNOG00000060797,Cdc42bpg
ENSRNOG00000008517,Cdc42ep1
ENSRNOG00000020904,Cdc42ep2
ENSRNOG00000051429,Cdc42ep2
ENSRNOG00000032136,Cdc42ep3
ENSRNOG00000058545,Cdc42ep3
ENSRNOG00000028946,Cdc42ep4
ENSRNOG00000018616,Cdc42ep5
ENSRNOG00000061265,Cdc42ep5
ENSRNOG00000057184,Cdc42ep6
ENSRNOG00000042449,Cdc42se2
ENSRNOG00000054255,Cdc43
ENSRNOG00000019975,Cdc5l
ENSRNOG00000057987,Cdc5l
ENSRNOG00000027787,Cdc6
ENSRNOG00000002105,Cdc7
ENSRNOG00000060878,Cdc7
ENSRNOG00000003258,Cdc73
ENSRNOG00000047452,Cdc74
ENSRNOG00000046521,Cdc8
ENSRNOG00000025302,Cdca2
ENSRNOG00000015529,Cdca3
ENSRNOG00000060108,Cdca3
ENSRNOG00000013898,Cdca4
ENSRNOG00000055373,Cdca4
ENSRNOG00000054461,Cdca5
ENSRNOG00000001514,Cdca7
ENSRNOG00000005410,Cdca7l
ENSRNOG00000049194,Cdca7l
ENSRNOG00000031431,Cdca8
ENSRNOG00000046067,Cdca8
ENSRNOG00000004743,Cdcp1
ENSRNOG00000009221,Cdcp2
ENSRNOG00000048649,Cdcp2
ENSRNOG00000051828,Cdcp3
ENSRNOG00000020151,Cdh1
ENSRNOG00000009771,Cdh10
ENSRNOG00000013481,Cdh11
ENSRNOG00000052139,Cdh11
ENSRNOG00000026392,Cdh12
ENSRNOG00000054229,Cdh12
ENSRNOG00000014371,Cdh13
ENSRNOG00000060459,Cdh13
ENSRNOG00000054741,Cdh14
ENSRNOG00000027954,Cdh15
ENSRNOG00000012222,Cdh16
ENSRNOG00000060937,Cdh16
ENSRNOG00000015562,Cdh17
ENSRNOG00000053543,Cdh17
ENSRNOG00000010535,Cdh18
ENSRNOG00000055390,Cdh18
ENSRNOG00000029841,Cdh19
ENSRNOG00000052573,Cdh19
ENSRNOG00000015602,Cdh2
ENSRNOG00000058090,Cdh2
ENSRNOG00000014556,Cdh20
ENSRNOG00000061573,Cdh20
ENSRNOG00000054844,Cdh21
ENSRNOG00000018557,Cdh22
ENSRNOG00000033087,Cdh23
ENSRNOG00000057154,Cdh23
ENSRNOG00000013503,Cdh24
ENSRNOG00000054237,Cdh25
ENSRNOG00000020129,Cdh3
ENSRNOG00000055414,Cdh3
ENSRNOG00000058076,Cdh4
ENSRNOG00000013324,Cdh5
ENSRNOG00000013535,Cdh6
ENSRNOG00000054141,Cdh6
ENSRNOG00000032490,Cdh7
ENSRNOG00000054254,Cdh7
ENSRNOG00000033837,Cdh9
ENSRNOG00000013330,Cdhr1
ENSRNOG00000017917,Cdhr2
ENSRNOG00000054144,Cdhr2
ENSRNOG00000056765,Cdhr3
ENSRNOG00000029586,Cdhr4
ENSRNOG00000017762,Cdhr5
ENSRNOG00000061485,Cdhr5
ENSRNOG00000056671,Cdhr6
ENSRNOG00000003328,Cdip1
ENSRNOG00000047503,Cdip2
ENSRNOG00000024144,Cdipt
ENSRNOG00000059720,Cdipt
ENSRNOG00000016088,Cdk10
ENSRNOG00000059231,Cdk10
ENSRNOG00000055667,Cdk11
ENSRNOG00000017213,Cdk11b
ENSRNOG00000056368,Cdk11b
ENSRNOG00000006000,Cdk12
ENSRNOG00000013620,Cdk13
ENSRNOG00000049650,Cdk13
ENSRNOG00000007151,Cdk14
ENSRNOG00000054305,Cdk14
ENSRNOG00000022899,Cdk15
ENSRNOG00000050471,Cdk15
ENSRNOG00000008578,Cdk16
ENSRNOG00000059345,Cdk16
ENSRNOG00000004148,Cdk17
ENSRNOG00000051466,Cdk17
ENSRNOG00000008137,Cdk18
ENSRNOG00000048143,Cdk18
ENSRNOG00000000583,Cdk19
ENSRNOG00000051219,Cdk19
ENSRNOG00000006469,Cdk2
ENSRNOG00000017991,Cdk20
ENSRNOG00000043726,Cdk20
ENSRNOG00000056810,Cdk21
ENSRNOG00000001070,Cdk2ap1
ENSRNOG00000018391,Cdk2ap2
ENSRNOG00000045656,Cdk2ap2
ENSRNOG00000057040,Cdk2ap3
ENSRNOG00000049953,Cdk3
ENSRNOG00000025602,Cdk4
ENSRNOG00000008017,Cdk5
ENSRNOG00000060211,Cdk5
ENSRNOG00000021685,Cdk5r1
ENSRNOG00000037793,Cdk5r2
ENSRNOG00000058932,Cdk5r2
ENSRNOG00000015696,Cdk5rap1
ENSRNOG00000005788,Cdk5rap2
ENSRNOG00000055466,Cdk5rap2
ENSRNOG00000049484,Cdk5rap3
ENSRNOG00000009258,Cdk6
ENSRNOG00000051136,Cdk6
ENSRNOG00000018510,Cdk7
ENSRNOG00000051848,Cdk7
ENSRNOG00000039819,Cdk8
ENSRNOG00000057122,Cdk8
ENSRNOG00000022586,Cdk9
ENSRNOG00000018381,Cdkal1
ENSRNOG00000057034,Cdkal2
ENSRNOG00000038720,Cdkl1
ENSRNOG00000002506,Cdkl2
ENSRNOG00000046849,Cdkl3
ENSRNOG00000040266,Cdkl4
ENSRNOG00000003742,Cdkl5
ENSRNOG00000047791,Cdkl6
ENSRNOG00000000521,Cdkn1a
ENSRNOG00000043438,Cdkn1a
ENSRNOG00000007249,Cdkn1b
ENSRNOG00000050532,Cdkn1b
ENSRNOG00000022736,Cdkn2aip
ENSRNOG00000059289,Cdkn2aip
ENSRNOG00000005024,Cdkn2aipnl
ENSRNOG00000048882,Cdkn2aipnl
ENSRNOG00000006735,Cdkn2b
ENSRNOG00000050134,Cdkn2b
ENSRNOG00000008956,Cdkn2c
ENSRNOG00000051678,Cdkn2c
ENSRNOG00000009785,Cdkn3
ENSRNOG00000052147,Cdkn4
ENSRNOG00000026493,Cdnf
ENSRNOG00000060484,Cdnf
ENSRNOG00000000158,Cdo1
ENSRNOG00000042991,Cdo2
ENSRNOG00000011789,Cdon
ENSRNOG00000053297,Cdon
ENSRNOG00000032846,Cdpf1
ENSRNOG00000017260,Cdr2
ENSRNOG00000025815,Cdr2l
ENSRNOG00000060285,Cdr2l
ENSRNOG00000056398,Cdr3
ENSRNOG00000003294,Cdrt4
ENSRNOG00000047489,Cdrt5
ENSRNOG00000002142,Cds1
ENSRNOG00000021265,Cds2
ENSRNOG00000046558,Cds2
ENSRNOG00000058782,Cds3
ENSRNOG00000013970,Cdt1
ENSRNOG00000054504,Cdt2
ENSRNOG00000010186,Cdv3
ENSRNOG00000052385,Cdv4
ENSRNOG00000032759,Cdx2
ENSRNOG00000002974,Cdx4
ENSRNOG00000047219,Cdx5
ENSRNOG00000032215,Cdyl
ENSRNOG00000020578,Ceacam1
ENSRNOG00000017620,Ceacam11
ENSRNOG00000042158,Ceacam12
ENSRNOG00000056595,Ceacam12
ENSRNOG00000031391,Ceacam16
ENSRNOG00000022701,Ceacam18
ENSRNOG00000059268,Ceacam19
ENSRNOG00000058337,Ceacam2
ENSRNOG00000019260,Ceacam20
ENSRNOG00000057570,Ceacam21
ENSRNOG00000027607,Ceacam3
ENSRNOG00000060838,Ceacam4
ENSRNOG00000030331,Ceacam6
ENSRNOG00000061754,Ceacam7
ENSRNOG00000010918,Cebpa
ENSRNOG00000052803,Cebpa
ENSRNOG00000014282,Cebpe
ENSRNOG00000054686,Cebpe
ENSRNOG00000021144,Cebpg
ENSRNOG00000058707,Cebpg
ENSRNOG00000005087,Cebpz
ENSRNOG00000048929,Cebpz
ENSRNOG00000011566,Cecr2
ENSRNOG00000053178,Cecr3
ENSRNOG00000011338,Cecr5
ENSRNOG00000053045,Cecr6
ENSRNOG00000010406,Cel
ENSRNOG00000052492,Cel
ENSRNOG00000004725,Cela1
ENSRNOG00000048629,Cela2
ENSRNOG00000013628,Cela2a
ENSRNOG00000054309,Cela2a
ENSRNOG00000021619,Cela3b
ENSRNOG00000058913,Cela3b
ENSRNOG00000010379,Celf1
ENSRNOG00000023661,Celf2
ENSRNOG00000052482,Celf2
ENSRNOG00000020875,Celf3
ENSRNOG00000059590,Celf3
ENSRNOG00000014503,Celf4
ENSRNOG00000058523,Celf4
ENSRNOG00000004695,Celf5
ENSRNOG00000054810,Celf5
ENSRNOG00000048600,Celf6
ENSRNOG00000021285,Celsr1
ENSRNOG00000020058,Celsr2
ENSRNOG00000058792,Celsr2
ENSRNOG00000058035,Celsr3
ENSRNOG00000012442,Cemip
ENSRNOG00000053655,Cemip
ENSRNOG00000032178,Cenpa
ENSRNOG00000021776,Cenpc
ENSRNOG00000058969,Cenpc
ENSRNOG00000009339,Cenpe
ENSRNOG00000051901,Cenpe
ENSRNOG00000003388,Cenpf
ENSRNOG00000047538,Cenpf
ENSRNOG00000018615,Cenph
ENSRNOG00000057183,Cenph
ENSRNOG00000033335,Cenpi
ENSRNOG00000022597,Cenpj
ENSRNOG00000059234,Cenpj
ENSRNOG00000039740,Cenpk
ENSRNOG00000038789,Cenpl
ENSRNOG00000023262,Cenpm
ENSRNOG00000059455,Cenpm
ENSRNOG00000011296,Cenpn
ENSRNOG00000053022,Cenpn
ENSRNOG00000024178,Cenpt
ENSRNOG00000059729,Cenpt
ENSRNOG00000022261,Cenpu
ENSRNOG00000059126,Cenpu
ENSRNOG00000003086,Cenpv
ENSRNOG00000047303,Cenpv
ENSRNOG00000025000,Cep104
ENSRNOG00000060001,Cep105
ENSRNOG00000024557,Cep112
ENSRNOG00000059853,Cep113
ENSRNOG00000017035,Cep120
ENSRNOG00000056257,Cep121
ENSRNOG00000021839,Cep126
ENSRNOG00000058997,Cep127
ENSRNOG00000003908,Cep128
ENSRNOG00000047934,Cep129
ENSRNOG00000004430,Cep131
ENSRNOG00000048388,Cep132
ENSRNOG00000002153,Cep135
ENSRNOG00000046569,Cep136
ENSRNOG00000010608,Cep162
ENSRNOG00000052618,Cep163
ENSRNOG00000029826,Cep164
ENSRNOG00000061569,Cep165
ENSRNOG00000033688,Cep170b
ENSRNOG00000024924,Cep19
ENSRNOG00000059977,Cep20
ENSRNOG00000019340,Cep250
ENSRNOG00000057619,Cep251
ENSRNOG00000010999,Cep295
ENSRNOG00000033143,Cep295nl
ENSRNOG00000052850,Cep296
ENSRNOG00000003882,Cep350
ENSRNOG00000047912,Cep351
ENSRNOG00000010950,Cep41
ENSRNOG00000052820,Cep42
ENSRNOG00000010566,Cep44
ENSRNOG00000052594,Cep45
ENSRNOG00000016377,Cep55
ENSRNOG00000055851,Cep56
ENSRNOG00000006792,Cep57
ENSRNOG00000000303,Cep57l1
ENSRNOG00000043128,Cep57l2
ENSRNOG00000050177,Cep58
ENSRNOG00000008410,Cep63
ENSRNOG00000051365,Cep64
ENSRNOG00000027282,Cep68
ENSRNOG00000060747,Cep69
ENSRNOG00000022845,Cep70
ENSRNOG00000059326,Cep71
ENSRNOG00000015465,Cep72
ENSRNOG00000055336,Cep73
ENSRNOG00000021918,Cep76
ENSRNOG00000059028,Cep77
ENSRNOG00000014041,Cep78
ENSRNOG00000054541,Cep79
ENSRNOG00000007859,Cep83
ENSRNOG00000051035,Cep84
ENSRNOG00000016249,Cep85
ENSRNOG00000000414,Cep85l
ENSRNOG00000043229,Cep85l
ENSRNOG00000055768,Cep86
ENSRNOG00000012140,Cep89
ENSRNOG00000053493,Cep90
ENSRNOG00000014354,Cep95
ENSRNOG00000054728,Cep96
ENSRNOG00000001609,Cep97
ENSRNOG00000046142,Cep98
ENSRNOG00000017723,Cept1
ENSRNOG00000056649,Cept2
ENSRNOG00000010518,Cer1
ENSRNOG00000052560,Cer2
ENSRNOG00000026604,Cercam
ENSRNOG00000060515,Cercam
